participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.arrival_time,player.choice,player.strategy_cafeteria_dilemma,player.common_knowledge,player.certainty,player.payoff,group.id_in_subsession,group.payoff,group.game_lost,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
12,12jy6dzh,,0,271,270,cafeteria_dilemma_3,10,Debrief,10.42.186.252,2017-09-12 08:29:19.642238+00:00,0,1,,,20.00,2,8.38,Cafeteria,"saw if the meeting time could pass 9. if it could, office, if not, cafeteria",,,1.00,8,,0,10,ehxbbce7,,,,,,0
13,g6h41we7,,0,271,270,cafeteria_dilemma_3,10,Debrief,10.42.186.252,2017-09-12 08:29:19.578647+00:00,0,1,,,16.00,2,8.37,Cafeteria,"Hvis jeg ankom kl 9.00 eller efter ville jeg vælge ""Office"". Hvis jeg ankom før, ville jeg vælge ""cafeteria""",,,1.00,6,,0,10,ehxbbce7,,,,,,0
14,az3wum3f,,0,271,270,cafeteria_dilemma_3,10,Debrief,10.42.186.252,2017-09-12 08:29:19.592378+00:00,0,1,,,11.00,2,9.02,Office,"Jeg overvejede, om jeg kunne nå i cafeteriet, og derefter, hvilket rum min kollega ankom indenfor, for at udregne hvad personen højst sandsynligt ville vælge",,,0.50,7,,0,10,ehxbbce7,,,,,,0
15,mae5qjwo,,0,271,270,cafeteria_dilemma_3,10,Debrief,10.42.186.252,2017-09-12 08:29:19.814153+00:00,0,1,,,18.00,1,9.05,Office,"Så længe klokken ikke var 9, ville jeg tage i cafeteriet, da der var to tredjedele sandsynlighed for at min kollega også kunne nå det.",,,-2.00,9,,0,10,ehxbbce7,,,,,,0
16,vgrx5e93,,0,271,270,cafeteria_dilemma_3,10,Debrief,10.42.186.252,2017-09-12 08:29:20.709511+00:00,0,1,,,22.50,1,8.44,Cafeteria,"If I arrive at work 8:49 am or earlier, I always go to the cafeteria, because there is no reason my colleague would not go there either. If I arrive later than that, there is more speculation involved and I have to keep in mind when my colleague might show up and calculate chance  ",,,1.00,11,,0,10,ehxbbce7,,,,,,0
17,rpwcb2b4,,0,271,270,cafeteria_dilemma_3,10,Debrief,10.42.186.252,2017-09-12 08:29:19.916935+00:00,0,1,,,6.50,2,9.05,Cafeteria,A strategi of social interaktion - insisting on the cafeteria,,,-2.00,9,,0,10,ehxbbce7,,,,,,0
18,xkeg6nkv,,0,271,270,cafeteria_dilemma_3,10,Debrief,10.42.186.252,2017-09-12 08:29:20.259884+00:00,0,1,,,8.00,1,9.05,Office,"I added 5 minutes to my time, and if that exeeded 9:00 i went to the office, else i went to the cafeteria",,,0.50,10,,0,10,ehxbbce7,,,,,,0
19,n6csdstt,,0,271,270,cafeteria_dilemma_3,10,Debrief,10.42.186.252,2017-09-12 08:29:20.731742+00:00,0,1,,,8.50,2,9.0,Office,If it was within five minutes of 9 oclock i chose going to the office. ,,100% certain,0.50,10,,0,10,ehxbbce7,,,,,,0
20,1z76k9lp,,0,271,270,cafeteria_dilemma_3,10,Debrief,10.42.186.252,2017-09-12 08:29:21.396511+00:00,0,1,,,11.50,2,8.39,Cafeteria,"Jeg tænkte at den anden kun kunne komme 5 min +/- mig, men at han også kunne tro at jeg ville kunne være 5 min efter ham hvis han var 5 efter mig. Derfor tog jeg ikke på cafeteriet hvis der var under 10 min til",,,1.00,11,,0,10,ehxbbce7,,,,,,0
21,vqmn020s,,0,271,270,cafeteria_dilemma_3,10,Debrief,10.42.186.252,2017-09-12 08:29:21.866459+00:00,0,1,,,21.00,1,8.42,Cafeteria,Lagde 5 min til mit eget for at se om den anden kunne nå det og lægge 5 min til det for at se om de troede jeg kunne nå det,,,1.00,13,,0,10,ehxbbce7,,,,,,0
22,k2manxwb,,0,271,270,cafeteria_dilemma_3,10,Debrief,10.42.186.252,2017-09-12 08:29:21.733201+00:00,0,1,,,21.00,1,8.35,Cafeteria,"I added 5 minutes to my own time of arrival. If the result was later than 8:55, I'd expect my colleague to go to the office (based on their previous results), and if it was before 8:55 I'd go o the cafeteria. ",,,1.00,12,,0,10,ehxbbce7,,,,,,0
23,cwdt9ccs,,0,271,270,cafeteria_dilemma_3,10,Debrief,10.42.186.252,2017-09-12 08:29:22.399343+00:00,0,1,,,10.50,2,8.42,Cafeteria,"Jeg kiggede på, hvornår min kollega ville komme på arbejde og hvor stor sandsynlighed der var for at han/hun kunne nå det. ",,,1.00,13,,0,10,ehxbbce7,,,,,,0
24,lvfwyrpg,,0,271,270,cafeteria_dilemma_3,10,Debrief,10.42.186.252,2017-09-12 08:29:21.908480+00:00,0,1,,,10.50,2,8.35,Cafeteria,Hvis der var tid til at drikke kaffe så tog jeg kantinen jo tættere på 9 jo større lyst til at gå på kontoret,,,1.00,12,,0,10,ehxbbce7,,,,,,0
